Contig	sRNA_ID	s1a1	s1a2	s1a3	s1b1	s1b2	s1b3	s9b1	s9b2	s9b3	s13a1	s13a2	s13a3	s13b1	s13b2	s13b3	s17a1	s17a2	s17a3	s17b1	s17b2	s17b3	s2017-9am1	s2017-9am2	s2017-9am3	s2017-9am4	s2017-9am5	s2017-9am6	s2017-9am7	s2017-9am8	s2017-9am9	s2017-9am10	s2017-9am11	s2017-9am12	s2017-9pm1	s2017-9pm2	s2017-9pm3	s2017-9pm4	s2017-9pm5	s2017-9pm6	s2017-9pm7	s2017-9pm8	s2017-9pm9	s2017-9pm10	s2017-9pm11	s2017-9pm12
NODE_12720_length_7034_cov_29.804843	STRG.87142	258.518799	0	163.868851	0	0	0	0	0	0	818.230713	0	357.315308	377.358154	306.808472	341.225006	242.344238	556.068115	147.027115	0	0	0	0	0	0	0	0	0	0	0	355.27182	0	0	151.165207	0	212.399353	0	0	234.826202	0	0	0	0	0	0	0
NODE_12764_length_7019_cov_55.548392	STRG.87314	0	233.088303	0	0	8347.1875	6392.266113	0	0	0	706.531311	0	1444.189331	278.319427	0	187.178329	0	0	0	0	100.963737	0	0	887.543701	0	0	0	0	0	807.701904	377.511688	1075.775635	0	4012.237061	0	0	0	1232.549194	969.703613	275.404572	0	210.605209	642.964539	1327.945557	2674.134521	0
NODE_12800_length_7008_cov_62.948224	STRG.87434	822.991638	0	29.932993	0	0	0	0	0	13.980656	0	0	0	71.394493	672.080444	0	0	0	0	611.915222	0	101.466003	0	0	0	0	0	0	0	46.467186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.47562	0
NODE_12872_length_6987_cov_6.030439	STRG.87699	0	0	243.799438	529.111816	0	0	880.794067	84.277206	0	0	65.368729	0	0	0	0	339.97934	0	107.873161	0	0	0	0	0	0	0	0	370.403809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_12885_length_6982_cov_64.584380	STRG.87742	10256.72461	8102.853027	8621.010742	5020.568848	3034.697021	14096.9834	6277.608398	3997.194092	1958.549805	2568.319336	3002.351562	2107.519775	5197.570801	4306.375	1343.252197	0	0	2181.318115	920.570862	7867.98291	234.184189	243.179016	1146.051514	737.619751	1143.192993	0	359.931458	0	0	0	913.7901	0	373.20285	3431.487061	468.345947	1141.144775	279.552734	496.964722	1097.531738	1274.545044	1329.381104	366.93454	669.16156	0	1252.186157
NODE_12909_length_6973_cov_13.132119	STRG.87834	0	0	0	0	0	0	0	78.926254	0	0	0	0	0	416.717407	0	310.415924	0	0	263.141876	0	817.632935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1303_length_21045_cov_37.042449	STRG.21977	0	0	0	0	0	0	0	12.281676	0	0	0	0	0	0	203.845276	0	0	0	216.152252	0	581.074768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1307_length_21018_cov_14.316558	STRG.21999	0	0	0	0	0	121.377785	0	0	0	0	0	0	0	253.457657	0	0	0	0	0	0	0	0	139.824265	0	0	0	0	0	0	0	213.677994	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_13078_length_6922_cov_12.620067	STRG.88421	0	0	0	0	0	0	278.464111	0	294.435852	0	0	0	0	0	0	0	0	0	172.121185	0	160.378769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1309_length_21013_cov_24.886392	STRG.22033	480.448792	2008.91272	1050.845093	859.937195	194.369659	0	238.918869	1276.192871	234.951401	1226.827148	304.348328	566.150452	313.964233	286.021149	799.661194	2233.000244	1749.445068	798.481018	740.119019	473.155518	633.16394	195.441345	121.013397	0	370.449158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203.304306	1091.083374	0	0
NODE_13118_length_6909_cov_7.377444	STRG.88540	0	1381.838135	881.096008	944.101624	276.75647	0	511.882599	516.900146	865.987854	805.767944	342.12326	0	347.968689	1008.003784	325.608551	1529.906982	1629.023315	336.486511	288.203003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247.021378	0	0	0
NODE_132_length_48017_cov_17.245048	STRG.4033	87.147453	0	0	0	45.718151	0	85.45771	32.373711	0	0	0	0	0	0	0	0	0	0	314.075134	82.906845	570.26532	0	0	0	0	0	0	0	0	0	0	107.699455	0	0	0	0	0	0	0	0	0	0	0	146.119125	0
NODE_13228_length_6874_cov_226.054993	STRG.88954	0	0	242.730667	0	0	0	0	173.161545	249.008606	337.520111	0	522.932678	132.649872	0	379.730469	299.181793	0	347.35144	472.652924	94.232819	0	484.434052	1345.478271	0	0	2408.06958	325.792511	400.855255	1475.860596	0	357.830963	619.056519	318.67276	0	604.213623	0	1566.838257	345.360535	1403.939331	0	216.330978	584.09314	3795.274658	0	0
NODE_13245_length_6870_cov_100.439912	STRG.89042	0	0	0	0	0	0	0	0	232.960175	0	124.782799	0	117.2062	0	0	0	0	0	623.516113	0	170.24823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_13246_length_6870_cov_18.632282	STRG.89021	0	0	0	0	0	0	0	0	255.489395	0	0	0	0	0	0	0	0	0	0	0	435.59671	0	0	0	0	0	0	0	0	0	0	0	0	834.197571	0	0	0	0	0	0	0	0	0	0	0
NODE_13322_length_6849_cov_6.221077	STRG.89322	0	144.413391	285.170135	643.752686	0	0	0	484.593872	0	1767.049316	74.184898	6876.959961	476.71048	552.217102	37.284714	1572.404419	731.3396	6247.501953	0	0	0	0	500.069427	407.693268	2118.391602	0	1270.871704	0	204.073639	0	0	210.277344	2157.265137	0	896.879578	0	0	0	92.559311	0	1170.750732	353.128204	0	0	0
NODE_13322_length_6849_cov_6.221077	STRG.89323	774.078796	2893.347168	16157.17676	33189.39453	3741.117676	783.012146	13766.27734	15072.22461	196.492355	62173.80859	3530.228516	283596.9688	12911.09473	41314.58984	10743.44434	71278.86719	102381.4609	323624.5625	223.236435	1616.71106	135.3797	23326.65625	21603.58594	31220.94531	85998.75	4298.978516	75642.88281	6084.924805	10841.12109	46186.44922	10884.9668	5557.910645	196907.9531	2393.182861	122626.1563	6305.435547	15929.9668	5925.716797	21765.21484	1386.552856	135322.6875	21863.7832	14387.26074	2175.73877	1263.45166
NODE_13352_length_6838_cov_16.135043	STRG.89343	0	0	0	0	0	0	0	227.682236	0	0	0	0	0	0	200.76384	0	0	0	254.750854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_13370_length_6835_cov_4.378024	STRG.89403	275.752747	0	774.536194	0	247.972549	227.959015	351.395111	0	240.355728	644.460938	282.138123	112.022812	0	457.527802	368.067017	1740.370483	1601.982056	280.59848	249.604416	470.362854	575.072449	406.316467	0	598.406982	1050.095337	0	229.588226	0	0	0	0	0	0	0	690.297729	0	0	384.529358	0	0	1311.502808	0	0	0	0
NODE_13411_length_6819_cov_19.081313	STRG.89530	0	0	0	0	0	0	0	0	0	0	0	0	0	309.340057	0	0	0	0	356.015442	0	203.08931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1353_length_20747_cov_8.585250	STRG.22463	472.601562	25427.59375	4219.724609	1155.714966	1232.419678	3767.664795	23355.29883	331.179718	2327.586182	476.88504	275.167572	212.24559	13673.49512	863.099854	304.964996	251.140518	4265.044922	10010.90918	806.678772	1453.06604	2471.283691	0	0	0	5803.480469	0	881.613831	230.875351	0	0	0	0	0	0	0	0	784.537231	351.744629	176.622406	2478.001953	1607.38562	393.27066	0	0	1204.45166
NODE_13565_length_6769_cov_22.898421	STRG.90070	0	241.051605	44.99535	0	0	312.189911	0	125.440163	45.05407	396.154602	65.55587	48.087971	24.000843	53.048901	0	288.769104	840.479614	169.557953	0	0	0	0	0	0	0	0	0	0	0	0	0	105.109291	0	0	0	148.75148	0	0	0	0	0	236.40387	0	0	0
NODE_1358_length_20736_cov_23.575794	STRG.22532	0	43.206638	0	0	0	0	0	0	242.114426	0	0	0	0	0	0	303.700989	0	0	321.592346	0	366.132935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_13586_length_6760_cov_8.479791	STRG.90148	0	0	0	0	0	0	47.890816	50.335995	85.849251	0	0	0	0	282.491119	16.72489	0	0	0	702.453796	17.172316	1013.564575	0	0	0	0	0	0	0	0	0	0	0	0	150.36615	0	0	0	0	0	0	0	0	0	0	0
NODE_13607_length_6754_cov_117.488730	STRG.90247	30.062788	0	0	0	0	0	70.837372	0	94.455696	0	27.209835	0	0	273.871185	184.360641	0	0	0	927.305847	0	1444.196899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1361_length_20707_cov_23.343550	STRG.22569	110.467003	0	50.943634	0	0	0	26.692177	0	0	0	0	0	0	303.829163	74.896385	230.763184	301.125092	0	1117.719971	46.03529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1361_length_20707_cov_23.343550	STRG.22574	1709.887085	2654.177734	5927.585938	2806.076172	2010.738892	7511.786133	2943.428223	6819.161621	3342.296143	7427.117188	4185.91748	3050.010254	3092.17627	3491.319092	2124.294189	7401.234863	5692.944824	889.751221	3277.094971	3694.440918	1336.369629	1004.340942	1633.723145	0	1291.57605	1212.458008	464.936981	944.105957	360.759308	1767.790771	3232.296631	536.797791	788.849304	2146.23877	1082.667969	800.270874	860.288452	925.072876	2056.133789	356.777496	392.703247	731.34967	568.2453	1283.240479	3150.89502
NODE_1361_length_20707_cov_23.343550	STRG.22575	1603.834839	5213.133301	5974.518066	1959.519043	1932.461548	5685.297852	1060.685059	4763.519531	1491.719849	6771.801758	2497.908691	2377.223877	2441.489014	4149.281738	4399.189941	6377.958496	3730.023926	2948.319336	1573.77002	2742.185791	878.926208	359.22934	1084.151855	1184.368774	118.343018	656.883484	297.072968	588.778931	254.529572	203.87233	1623.089111	676.419739	416.376007	589.344666	1338.071533	547.489624	994.493042	796.995178	542.237183	555.093262	147.693039	442.6315	881.015747	1338.677856	1373.98291
NODE_13672_length_6739_cov_6.240425	STRG.90470	110.862915	0	0	0	0	0	160.16922	0	263.126373	0	420.046387	0	0	284.496338	0	0	0	0	0	0	344.392242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_13766_length_6714_cov_10.914251	STRG.90798	0	134.222809	32.34248	0	281.141052	0	0	0	0	0	136.049011	474.675476	657.274109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388.011475	181.354385	0	0	0	0
NODE_13801_length_6706_cov_4.665163	STRG.90914	131.154312	265.184418	1103.10022	0	58.47234	199.551132	600.107849	612.592041	448.309204	178.248108	51.084316	0	481.610291	198.104797	0	147.934021	133.307404	139.582626	0	247.936249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.524738	0	0	0	0	0	0	0
NODE_1383_length_20588_cov_22.837043	STRG.22828	0	0	0	0	0	0	0	0	0	0	91.183571	0	0	309.620758	0	0	0	0	668.020264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_13834_length_6696_cov_11.652613	STRG.91038	1088.605103	2399.532227	2980.114014	4975.658691	2233.388672	1164.911011	3810.204102	2620.221436	3225.45752	1972.520142	1802.632812	2318.461182	2076.753174	3553.001709	3863.246582	4202.75293	2854.008057	3228.544189	4851.41748	4179.734375	2763.20874	619.864319	122.515129	0	0	845.498169	456.67572	290.801666	0	0	0	211.53093	148.972946	0	0	204.488861	0	0	261.6745	0	88.447731	158.290756	844.170715	203.775452	0
NODE_13850_length_6692_cov_6.379539	STRG.91076	0	0	0	0	164.864532	0	0	0	0	0	276.237579	0	179.256592	0	221.100998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_13982_length_6656_cov_11.856537	STRG.91496	0	137.609863	292.915527	0	0	0	362.003326	201.591049	282.658417	0	235.281509	149.409332	46.606709	309.043488	178.966629	88.394623	0	215.027084	149.865555	210.004578	66.717567	0	0	199.529877	0	131.257446	0	0	0	0	0	0	0	0	0	0	0	0	0	473.928284	0	0	0	0	0
NODE_1403_length_20450_cov_35.284727	STRG.23044	308.784821	533.287903	664.818726	713.733765	334.167633	196.930084	144.931656	1124.484619	466.374603	102.535103	1471.550659	115.938484	366.899414	848.027588	1340.438354	131.220123	237.221985	765.76593	1107.306274	571.537415	621.256653	0	102.812302	0	0	0	0	0	0	0	0	0	0	0	166.697174	0	0	0	57.736767	0	0	0	0	0	0
NODE_14035_length_6641_cov_7.273155	STRG.91669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.347107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	361.646271	0	0	0	241.866913	0	0	0	0
NODE_14049_length_6638_cov_8.502810	STRG.91731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1121.933105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_14157_length_6611_cov_16.850519	STRG.92117	0	0	254.581909	0	0	0	153.155258	1039.338501	1112.847412	0	0	141.610458	335.465881	0	0	582.821655	0	0	170.863174	0	0	0	0	0	0	0	0	0	200.575333	0	0	0	441.020386	0	473.347046	0	0	0	0	0	0	646.265442	479.524475	287.12561	0
NODE_14158_length_6611_cov_11.673734	STRG.92120	363.196503	0	0	0	0	0	0	103.870697	178.897705	0	0	0	64.668518	238.227356	0	0	0	0	189.703293	0	235.492874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_14179_length_6606_cov_16.748588	STRG.92207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160.353561	0	562.411011	0	0	0	0	0	0	0	53.19215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_14224_length_6593_cov_7.587947	STRG.92373	257.477112	214.056854	444.919769	994.088928	237.742645	0	710.625916	427.953003	786.618835	0	277.470825	203.366791	124.54837	277.861206	391.843292	238.426987	547.079834	193.330994	0	832.185913	0	0	382.092529	0	603.067261	704.804077	0	714.811829	0	0	0	0	0	0	341.721039	0	526.925476	0	0	0	0	552.808655	0	0	0
NODE_1424_length_20331_cov_8.686773	STRG.23301	334.544525	0	0	0	0	0	158.193649	735.627319	19470.4082	0	69.585594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.734104
NODE_1424_length_20331_cov_8.686773	STRG.23302	0	0	0	0	0	0	0	0	930.978088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_14240_length_6587_cov_60.101806	STRG.92425	0	0	0	0	0	0	194.261856	0	0	0	0	0	0	0	109.259239	0	0	0	203.800735	0	442.950897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1450_length_20186_cov_22.748646	STRG.23568	75.137543	534.410278	508.0849	220.709473	0	0	869.616943	830.216675	219.94577	97.952499	861.15271	0	246.3526	712.181213	215.344467	1057.924561	0	911.732056	74.063416	217.344635	64.509857	0	42.093201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.973183	0	280.04895	0
NODE_14520_length_6513_cov_7.231806	STRG.93424	956.478088	2374.484863	388.282867	503.301392	696.600891	2854.569092	45.844662	151.287888	124.134995	327.417084	126.898438	1268.437622	609.089844	140.122894	389.286011	0	0	0	128.724869	182.637619	49.28709	0	0	0	0	520.997192	167.828262	0	392.88324	106.673424	196.370682	0	711.670166	698.836121	878.718323	216.777863	169.302292	0	228.162491	214.568192	565.379272	0	0	0	0
NODE_14561_length_6503_cov_8.649038	STRG.93566	0	168.044662	0	630.65863	0	0	156.108643	0	0	0	0	0	0	0	132.104324	180.292053	0	0	0	0	184.678589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_14599_length_6495_cov_5.404503	STRG.93693	0	0	0	0	0	0	0	0	0	0	0	0	175.038773	261.032196	0	0	0	0	0	0	253.587189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_14614_length_6490_cov_14.135354	STRG.93759	402.859802	99.453613	731.592651	0	0	0	204.116837	127.97039	0	261.726044	25.352482	251.758606	0	0	136.998383	145.233902	0	44.161602	131.510056	82.339294	20.553373	0	28.73834	0	0	999.870117	223.593842	368.224091	0	37.366734	0	0	119.889069	620.695557	0	518.915588	443.835175	0	0	227.761642	447.983185	0	0	0	177.324844
NODE_1468_length_20085_cov_13.989915	STRG.23776	2941.999512	1821.611816	3746.849121	2843.236572	934.082642	0	4300.308105	7053.605469	1664.423462	1712.165039	1069.590332	1321.890869	3762.583984	897.45459	1453.661133	757.537842	3861.211426	592.055298	261.123596	2961.603027	1135.783081	2564.966064	4026.200928	5500.720703	6790.957031	9685.06543	4351.691406	8302.69043	1544.202881	2086.809326	4918.083496	3445.72583	3031.668701	2431.404053	5113.054688	3371.257324	4173.650879	3182.912842	2835.337891	3272.967773	3498.792969	3238.556152	1480.839722	3112.019287	2310.16626
NODE_14940_length_6406_cov_6.915761	STRG.94804	71.641739	0	0	0	21.145437	0	0	0	0	0	0	0	0	338.336243	0	0	0	0	284.964752	0	158.576752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_15007_length_6391_cov_12.209280	STRG.95040	171.509445	60.446442	338.368378	0	0	0	282.282684	201.198471	731.918884	0	279.461121	0	175.852951	71.468086	0	199.038513	1412.071655	20.355761	1414.56604	0	456.368958	0	0	0	0	0	0	0	0	0	0	0	0	0	13.87791	0	0	0	0	0	0	0	0	0	0
NODE_1502_length_19858_cov_9.631924	STRG.24217	72.823608	937.538696	348.585205	1344.713989	284.853607	856.372925	0	0	126.400299	329.309601	58.645004	107.929428	236.582306	0	0	1217.540039	906.811584	1971.711304	653.211426	638.241211	697.525635	303.889069	814.116821	2140.602783	77.870773	1412.004395	623.489929	0	432.042297	87.620338	651.702576	334.735962	591.445251	744.035278	925.069092	2619.810303	280.934845	173.74472	33.578247	0	184.079025	0	1008.704834	177.642303	105.550301
NODE_15122_length_6365_cov_4.261173	STRG.95400	0	0	0	0	164.880615	0	0	0	0	802.862366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	695.784912	248.355942	0	0	0	0	292.862854	0	603.255737	0	0	143.378601	0	89.010361	613.896851	520.272522	0	556.546143	0	390.185303
NODE_15211_length_6344_cov_120.928606	STRG.95682	0	0	0	0	0	522.148315	0	0	0	0	0	0	136.031555	0	0	0	0	0	240.16922	0	1161.096802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_15227_length_6341_cov_7.019885	STRG.95730	0	0	0	0	0	0	0	245.765335	0	0	72.819504	0	0	0	77.41993	0	0	0	350.971191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_15227_length_6341_cov_7.019885	STRG.95734	0	0	0	121.90313	0	0	0	455.138184	801.657288	0	0	0	63.266998	0	0	0	0	0	101.718658	0	0	0	0	0	0	0	0	0	0	242.692505	0	0	0	0	0	0	0	0	0	0	243.197662	0	0	0	0
NODE_15300_length_6325_cov_4.173844	STRG.96007	0	0	206.601898	0	0	0	0	236.169861	0	438.33783	144.617905	0	0	396.209595	0	0	0	0	0	246.02655	128.303009	0	0	0	0	352.515137	0	0	0	0	0	0	0	0	0	0	0	0	197.459854	0	0	0	0	0	0
NODE_15333_length_6313_cov_9.437360	STRG.96100	0	0	0	0	0	0	0	104.236786	2159.351074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_15462_length_6281_cov_5.678927	STRG.96525	199.253616	0	0	0	0	0	0	258.450073	0	0	261.814697	0	179.256592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_15467_length_6280_cov_10.543775	STRG.96552	530.971924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_156_length_44105_cov_21.985380	STRG.4577	0	335.878754	0	0	94.547409	0	0	0	0	0	0	0	0	0	885.431091	1191.844727	0	267.384796	0	148.788651	0	0	0	0	0	119.56646	0	0	0	0	241.325974	0	0	0	0	269.123596	195.408463	170.987701	0	0	0	425.533417	499.7146	0	0
NODE_15603_length_6245_cov_19.268982	STRG.96990	86.304611	0	0	0	0	0	339.985168	109.690987	44.018665	0	0	0	0	120.93605	0	37.555817	0	0	589.81073	0	217.443726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1566_length_19444_cov_24.028986	STRG.24951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1633.856689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_15670_length_6229_cov_8.391642	STRG.97183	0	0	528.453857	774.439453	0	0	56.530304	142.827652	0	359.239319	0	0	0	0	0	224.948685	527.884033	0	299.037689	39.474533	102.256477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_15674_length_6228_cov_23.527134	STRG.97206	47.403034	0	211.237122	600.229004	51.049782	190.367416	0	295.967072	582.76593	0	250.154648	172.047867	105.168678	201.300034	55.510742	308.448975	179.29599	0	321.904175	148.731567	113.299904	0	0	461.07251	487.332336	0	404.673615	0	129.904907	552.109497	0	0	172.667847	0	0	0	122.889854	0	59.71571	0	0	106.215614	0	283.175598	162.023438
NODE_15682_length_6224_cov_23.445777	STRG.97236	0	0	0	0	0	0	0	51.956474	0	88.119492	80.762161	0	0	128.666092	0	782.47821	812.264343	0	0	0	195.761276	0	0	0	0	0	0	0	0	355.900665	0	0	0	0	0	0	0	46.094685	0	0	0	0	0	0	39.107014
NODE_15813_length_6195_cov_9.072638	STRG.97632	0	0	0	0	0	0	0	0	0	0	0	0	89.628296	0	0	517.814697	0	924.574036	0	153.257843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386.433777	0	0	0	0	0
NODE_15854_length_6186_cov_6.604958	STRG.97774	222.833878	1340.794312	116.356476	258.816101	1371.723511	0	3135.604736	662.182678	0	3856.854248	164.348068	3325.496582	415.790405	872.130066	495.545624	2103.244873	7159.338867	3916.553223	2602.35376	857.893066	98.694656	218.24292	1218.626587	1798.220947	540.954102	250.924637	2609.13208	1112.980103	770.24707	171.148849	1425.677734	2089.003662	3184.370605	418.276062	804.426392	1511.189453	8160.454102	804.649231	1921.436279	372.973022	1209.032471	1482.991577	8312.889648	8741.887695	1862.193237
NODE_15927_length_6167_cov_17.982657	STRG.98009	120.27018	0	0	0	0	0	0	0	718.468933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_15944_length_6161_cov_8.964297	STRG.98067	0	0	0	0	0	0	0	0	1211.393188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1601_length_19294_cov_8.302874	STRG.25353	0	0	0	0	0	0	0	0	0	0	0	92.685654	64.763702	0	0	129.411438	0	0	98.546837	0	0	0	0	0	0	475.523315	0	0	398.843262	0	0	0	187.605637	0	0	0	0	0	0	0	238.799011	0	0	0	0
NODE_1604_length_19286_cov_29.179294	STRG.25388	0	0	0	0	0	0	50.173664	0	0	0	97.665627	0	0	0	70.280312	0	0	0	420.620636	0	653.073914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249.297989	0	0	0	0	0	0	0	0
NODE_16078_length_6138_cov_9.845964	STRG.98495	56.12775	65.087692	666.438232	811.470215	0	0	1114.51001	0	0	166.691757	0	163.222519	124.974648	660.349243	0	0	0	0	0	2109.020264	355.995697	149.899582	0	0	0	0	0	0	0	0	0	0	274.911407	0	0	252.06633	0	0	0	0	95.10598	0	0	0	0
NODE_1616_length_19240_cov_17.652385	STRG.25514	40.144421	0	0	0	0	0	101.601807	0	0	0	0	0	248.624939	141.155807	81.743118	0	0	0	308.738342	0	273.944275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1621_length_19234_cov_23.165858	STRG.25570	0	0	397.802368	0	0	0	0	377.405579	0	0	234.771423	207.407303	0	0	156.508377	283.691315	501.120911	439.985809	539.187744	0	573.540039	0	0	0	0	0	0	0	211.912247	0	0	0	0	275.374329	304.946594	0	0	0	0	0	0	371.647369	0	0	0
NODE_1625_length_19198_cov_12.354438	STRG.25637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397.426422	0	0	0	0	0	0	0	0	0	0	0	0	760.638306	351.784363	0	0	0	0	284.356964	0	0	0	0	0
NODE_16298_length_6090_cov_102.363380	STRG.99119	78.652771	0	0	0	0	0	0	0	0	0	0	0	0	0	221.896927	0	0	0	445.576996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_163_length_43272_cov_7.370734	STRG.4726	138.631592	215.075989	705.089844	0	0	1205.35022	697.473755	794.246277	252.373581	0	1327.676636	189.743393	421.929413	0	202.387283	1709.518555	0	0	0	784.21521	179.745209	0	0	0	278.687561	0	0	0	0	0	0	0	0	0	0	0	0	173.087616	0	636.002747	0	0	0	0	0
NODE_16381_length_6068_cov_8.340928	STRG.99346	252.898865	81.252441	872.804016	0	0	159.631668	327.424774	367.794342	140.515732	0	60.869678	0	0	905.622009	252.136673	130.761322	0	689.189392	19.002377	0	10.715355	30.246851	0	0	410.052582	310.668488	0	0	0	0	209.717789	0	0	0	0	0	0	0	0	0	0	0	2596.80835	0	0
NODE_16431_length_6053_cov_8.823108	STRG.99523	522.367554	245.632935	355.00296	200.20462	330.611786	702.678955	353.724609	260.196411	131.870926	0	130.458511	0	109.007362	77.635689	330.213837	900.485718	0	689.189392	114.891701	205.565811	944.934387	113.446198	283.641357	0	683.544067	2114.855225	308.688232	0	358.875519	0	0	0	0	856.917236	681.518127	1395.525635	0	0	192.123108	0	0	0	0	389.833496	463.256592
NODE_16467_length_6045_cov_10.390317	STRG.99645	42.738506	0	0	0	0	0	357.96756	71.167458	0	0	0	0	27.537935	0	0	0	0	0	120.293488	0	152.104126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_16645_length_6007_cov_15.927587	STRG.100186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.49057	55.89957	0	0	532.903625	0	462.720856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_16683_length_5999_cov_9.270525	STRG.100294	292.339233	0	0	0	244.963745	0	0	0	0	0	0	0	82.385612	0	0	0	585.071655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
