Contig	sRNA_ID	s1a1	s1a2	s1a3	s1b1	s1b2	s1b3	s9b1	s9b2	s9b3	s13a1	s13a2	s13a3	s13b1	s13b2	s13b3	s17a1	s17a2	s17a3	s17b1	s17b2	s17b3	s2017-9am1	s2017-9am2	s2017-9am3	s2017-9am4	s2017-9am5	s2017-9am6	s2017-9am7	s2017-9am8	s2017-9am9	s2017-9am10	s2017-9am11	s2017-9am12	s2017-9pm1	s2017-9pm2	s2017-9pm3	s2017-9pm4	s2017-9pm5	s2017-9pm6	s2017-9pm7	s2017-9pm8	s2017-9pm9	s2017-9pm10	s2017-9pm11	s2017-9pm12
NODE_30818_length_4068_cov_22.703962	STRG.134694	198.6864742	171.0895729	254.3207763	409.7178187	103.9503822	146.9825017	190.4318898	220.185168	345.6257522	301.6388067	157.3908344	127.9828495	111.18915	109.1387141	225.0580113	278.1788357	156.9905075	169.0087543	129.5893967	246.0508022	89.36792604	0	235.8598788	166.1274274	#DIV/0!	0	0	203.7410969	#DIV/0!	18.93701917	0	0	0	0	0	0	260.2070275	0	0	0	#DIV/0!	0	#DIV/0!	140.5961765	0
NODE_3084_length_14564_cov_54.999793	STRG.38552	787.3713166	836.2697571	1970.535347	3243.289728	1248.676881	4000.692807	1296.701409	1124.960892	939.5192203	933.5612038	1307.111571	729.0993359	1602.472279	188.0002968	631.723674	2410.5766	#DIV/0!	3693.877019	56.93891526	1637.983747	88.37624922	174.1828951	748.7696478	0	652.1370818	1439.853831	0	0	339.881068	#DIV/0!	1088.030838	0	2059.86348	2338.550067	0	0	3421.406729	939.7250766	478.9301473	0	436.1445173	0	0	486.3756309	0
NODE_30898_length_4061_cov_6.091363	STRG.134829	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	2148.927001	3488.642019	3786.083108	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	920.1780492	2486.518403	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	202.6735817	240.9528767	#DIV/0!	#DIV/0!	#DIV/0!	252.2497599	#DIV/0!	#DIV/0!	188.2127282	#DIV/0!
NODE_30958_length_4057_cov_4.028986	STRG.134926	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	1830.930577	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	561.8259036	1561.602393	1614.421277	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	484.9656459	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	1835.438871	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0
NODE_3110_length_14508_cov_129.827648	STRG.38745	465.4072456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.4879128	0	92.28450317	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	0	0	0	0	0	0
NODE_31199_length_4037_cov_99.862381	STRG.135474	242.3552098	256.5904251	455.993033	774.7708526	362.2981954	922.0832853	398.2142917	290.3241325	495.3769703	459.1351129	276.4091184	318.9933621	346.6489381	228.9099608	449.8886089	386.1580798	776.2880872	261.3332931	138.7751766	430.9401932	61.45348266	322.3828416	315.7665792	705.4902499	382.095495	334.3299897	509.200444	292.0110475	275.4580471	161.0971607	222.8182185	292.5567071	269.4280837	780.4006187	649.7499676	544.1923892	279.2236957	218.4576567	66.18406183	394.2120463	114.9381313	396.1306193	180.0486763	445.8427157	494.5491454
NODE_31420_length_4016_cov_17.183540	STRG.135877	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	633.4364087	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	676.4523009	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	1766.5335	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	456.2095853	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!
NODE_315_length_35152_cov_23.700117	STRG.7936	2048.499326	2834.668201	2854.757735	3603.2912	2362.52274	881.9492473	1678.60167	2492.189655	1430.063974	5372.244795	1373.671061	2708.636719	2450.52277	3094.932923	3164.974698	3920.97968	5695.249277	2413.161094	1619.065597	2060.865952	722.0864297	763.4346305	1886.662215	670.5164356	1467.906152	1949.100754	651.4472112	876.0935309	676.3291326	620.8245033	947.9394059	1141.651144	1297.315145	4257.528706	732.4320253	219.8564758	1651.480301	499.1838052	910.2457184	667.5999831	936.4566801	1644.983145	1728.315047	1139.273124	2670.303427
NODE_31519_length_4007_cov_54.052126	STRG.136096	648.6231453	880.2053466	1153.570813	1299.704908	514.8902633	641.5784272	925.6208617	1105.211239	911.6918673	1504.832882	380.8430435	718.0201838	686.1861004	829.430864	498.0017271	934.952202	2323.914376	571.1292542	63.44292333	795.7494447	24.36749859	356.3715584	661.6819034	1516.285322	923.615584	1024.965389	657.3839676	751.1471382	639.4611527	759.9803206	509.6601075	718.3345712	624.0776004	2274.369983	859.2735843	822.3668516	836.097522	692.0389468	340.8162428	825.4170339	484.7415231	747.5305507	666.1456853	782.3183386	1208.170899
NODE_31524_length_4007_cov_16.584261	STRG.136102	0	#DIV/0!	0	0	0	#DIV/0!	0	0	0	0	149.7878743	0	0	#DIV/0!	0	0	0	#DIV/0!	110.7583828	0	0	0	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0
NODE_31657_length_3996_cov_6.676732	STRG.136364	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_31747_length_3988_cov_27.410374	STRG.136529	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	1066.048037	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_3176_length_14401_cov_35.699847	STRG.39288	0	0	0	0	0	646.8411594	401.7598447	0	0	#DIV/0!	0	0	51.84116124	0	0	0	0	#DIV/0!	168.6441032	0	37.71735836	#DIV/0!	0	0	0	426.1852064	0	0	0	#DIV/0!	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_3189_length_14377_cov_32.419006	STRG.39368	1795.803136	0	#DIV/0!	0	1910.883895	#DIV/0!	#DIV/0!	#DIV/0!	0	8966.039766	#DIV/0!	#DIV/0!	1381.315442	0	0	5322.416393	#DIV/0!	3283.821074	278.8737945	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0
NODE_319_length_35006_cov_16.860462	STRG.8041	0	#DIV/0!	0	4383.584914	0	#DIV/0!	0	388.5662973	922.2323576	#DIV/0!	3192.872025	#DIV/0!	0	0	0	0	12628.24653	#DIV/0!	0	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!	0	#DIV/0!	0	0	0	#DIV/0!	0	0	0
NODE_3192_length_14376_cov_22.122827	STRG.39403	0	0	0	0	0	0	0	0	0	0	0	0	0	287.1834119	0	0	0	0	0	0	278.3986297	0	0	0	0	0	0	0	0	#DIV/0!	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_31926_length_3971_cov_93.169050	STRG.136887	629.2847037	746.9841063	1503.35213	2736.773065	1031.971398	3346.592535	1903.561302	1188.507987	1753.532624	808.0893084	377.5684296	825.0100539	1078.321659	817.9433775	371.7118473	1403.638064	9154.125398	297.9894796	324.3287234	481.5323972	94.86689696	1733.652227	885.2326171	4413.652868	2884.240113	1782.0759	3526.488847	4203.180489	775.723474	2996.589157	1056.787643	763.6637206	2031.424371	4804.025259	2893.256636	3184.678589	2616.161978	2523.633035	675.946016	2198.458223	1186.819102	3764.346241	1564.461421	3318.672467	6615.430793
NODE_32043_length_3962_cov_33.747888	STRG.137110	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	70.15953357	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_32054_length_3961_cov_101.665131	STRG.137130	563.7841151	0	0	2436.626764	341.9646118	0	0	0	0	679.8232656	0	516.8244263	653.0575756	0	420.4405829	0	2007.905876	#DIV/0!	94.79513772	0	38.2988035	304.0602348	0	0	#DIV/0!	1168.701015	0	200.510059	296.3444177	342.470795	820.4070343	812.562622	0	2848.896557	0	#DIV/0!	0	649.0439519	345.3366608	0	435.0938573	0	#DIV/0!	759.7364267	#DIV/0!
NODE_32079_length_3960_cov_5.545198	STRG.137189	0	#DIV/0!	1169.248385	#DIV/0!	706.8735941	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	0	0	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!
NODE_3245_length_14278_cov_7.861703	STRG.39833	3645.180373	4047.467564	5278.11057	8572.381956	3920.124036	10414.06673	3809.296273	4968.143406	6201.867614	6383.732591	2069.260387	3242.693689	3602.498377	5749.474251	4033.308464	4549.413405	12149.41885	2235.782387	3922.385843	4071.051116	2852.844919	2039.571078	3472.785619	7213.99795	4507.79563	5284.528234	3422.825888	4183.169396	3788.937352	3974.106156	2788.244989	3639.851675	3534.681293	11915.34154	4348.87455	4954.309816	2896.2466	3456.533398	1462.668844	4423.486821	2542.813168	4034.087158	3123.943375	3714.161181	5796.687599
NODE_3252_length_14267_cov_24.798199	STRG.39884	243.9679498	250.2663422	398.2044728	0	275.3152345	301.6847045	57.41248961	191.4347817	56.46096538	137.1821868	105.7781438	81.25491653	479.1443422	197.2744398	442.8108313	183.5904747	177.084999	615.3262212	82.58220609	237.718397	78.64448016	0	135.5512787	0	0	236.9712757	0	0	0	0	0	163.1093096	139.7202472	316.2858025	0	0	75.87126896	0	0	0	0	0	0	65.18621079	163.0735901
NODE_32620_length_3918_cov_41.771421	STRG.138254	#DIV/0!	0	0	#DIV/0!	826.0386209	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	239.1373686	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	#DIV/0!
NODE_3267_length_14241_cov_7.980826	STRG.39995	1543.960031	0	2585.990591	#DIV/0!	3646.567897	9736.887694	3067.617483	3107.831304	1953.626602	6211.23972	#DIV/0!	3371.759441	2781.728206	1783.465055	5070.046102	3634.771151	4908.205644	2301.740165	899.486191	4015.446307	0	608.6626886	2506.989167	0	3164.213569	0	1189.586271	0	0	3840.222765	1109.66649	725.3668018	907.5877802	813.6199964	1207.911638	0	0	415.1997285	931.3207807	4068.016961	959.2419992	516.9660596	1542.250239	0	#DIV/0!
NODE_3276_length_14220_cov_8.815602	STRG.40072	0	2600.8934	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	986.5094624	0	4105.583939	0	#DIV/0!	0	828.7209158	1979.037271	0	#DIV/0!	0	0	1552.999283	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	8026.591091	#DIV/0!	1661.013398	#DIV/0!	1229.651838	#DIV/0!	#DIV/0!	1832.430671	1501.360416	#DIV/0!	#DIV/0!	#DIV/0!
NODE_32887_length_3896_cov_30.802135	STRG.138784	216.5033715	#DIV/0!	#DIV/0!	1339.618545	0	0	548.578744	306.5455446	71.48160556	#DIV/0!	0	#DIV/0!	268.2738702	778.7946118	0	0	#DIV/0!	#DIV/0!	206.2826995	#DIV/0!	231.1936111	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	944.5576765	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_3297_length_14178_cov_5.473129	STRG.40220	2057.617379	2515.743782	1797.572447	3546.973804	1565.904073	6450.606305	2024.196327	3488.517769	2195.61914	932.4687465	1153.033564	1411.918892	911.7770045	454.6327565	30.64656617	1382.829981	5464.247074	179.6373507	185.1287026	2661.510389	630.670847	400.2972784	1580.667136	4351.782493	3068.986891	2727.506946	1378.673186	2560.825913	1015.534251	968.0333835	1679.982058	955.8685675	517.3848949	7612.013531	2034.214247	1487.162847	1469.193387	585.0042044	718.4769284	1238.93881	1281.618317	1485.610953	1265.873803	1894.207717	5291.204343
NODE_32986_length_3888_cov_4.681711	STRG.138946	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	221.3724593	530.0582758	445.4894702	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	178.6920062	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	87.81294938	176.4916899	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_3311_length_14146_cov_4.338514	STRG.40309	3497.022344	#DIV/0!	5820.509448	1943.621647	3482.989319	#DIV/0!	2253.41849	788.4187479	762.4991268	#DIV/0!	4065.378612	4092.608773	0	0	2838.726608	3783.844243	#DIV/0!	2984.045066	567.3953008	3539.141018	393.0249642	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	1607.803048
NODE_33292_length_3865_cov_9.562467	STRG.139587	129.8930075	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	117.5125894	#DIV/0!	299.5973631	185.7703125	0	0	#DIV/0!	#DIV/0!	98.64107885	0	27.88586604	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	295.5961548	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_33310_length_3863_cov_132.662290	STRG.139611	645.4955675	421.9861963	690.4463712	0	212.9127935	987.6435501	519.1495052	554.1475153	0	336.5286197	365.5026676	122.282062	97.07321558	132.6103475	180.9490296	818.2318476	1295.974017	427.2236276	86.67363339	147.6110799	0	39.06799261	0	#DIV/0!	0	446.7782819	0	#DIV/0!	409.586294	#DIV/0!	59.49403853	0	0	#DIV/0!	#DIV/0!	0	83.43099979	151.9271718	0	0	68.23881047	421.8456382	0	0	0
NODE_33327_length_3862_cov_42.819543	STRG.139640	139.7742334	898.6876231	268.7898296	224.5068403	691.7222288	0	160.4344634	535.6487818	351.4903369	426.8181459	343.6058124	#DIV/0!	247.7634669	173.0012615	288.0881334	119.3681111	848.6429153	76.26940407	46.4821374	9.082852719	56.24537891	226.9715014	316.9441474	619.1186347	524.6565976	879.269569	424.1481728	87.34014327	119.6583184	365.2546577	276.5296013	337.629176	606.2239318	600.9628788	266.1385292	458.8277087	291.1518056	284.0511053	82.58038045	57.61147067	97.54448921	63.00389147	283.2551348	302.3107985	216.743089
NODE_33333_length_3862_cov_10.193065	STRG.139666	0	1020.401409	1441.912112	1795.712606	#DIV/0!	3793.400044	597.6205976	#DIV/0!	441.5214245	1481.291141	2305.738352	1345.464596	827.1711601	1553.815288	1915.59188	#DIV/0!	651.3020681	687.9198753	608.7005787	1180.282513	131.9488514	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_33362_length_3860_cov_4.728778	STRG.139715	0	#DIV/0!	0	0	#DIV/0!	0	0	0	416.2342894	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0
NODE_334_length_34344_cov_20.722914	STRG.8388	1397.604013	12639.07548	3148.268884	757.1372794	1403.098838	0	2061.368499	1024.294753	496.3460323	0	6681.380838	1692.856461	5465.10132	2172.761594	2194.852263	3257.921744	0	4096.336761	201.8277407	6375.983403	0	0	0	#DIV/0!	0	0	0	0	#DIV/0!	0	0	0	0	#DIV/0!	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!	0	0
NODE_335_length_34342_cov_13.685741	STRG.8419	1712.700792	0	5599.395696	0	1558.788506	#DIV/0!	1281.119582	2592.535389	490.9825902	0	0	#DIV/0!	4208.424636	0	0	0	6980.08091	0	442.2152163	1373.775983	0	0	#DIV/0!	0	0	0	3699.833637	2575.254903	0	0	967.7660686	0	0	8432.220426	0	2080.895535	1450.808279	0	0	2305.723865	732.8066596	899.36687	0	0	2827.412766
NODE_33632_length_3839_cov_19.025106	STRG.140251	0	0	375.2881525	198.3636493	0	0	40.31729337	111.619919	125.0271946	0	0	0	42.69077331	78.34031131	0	0	363.087045	0	0	0	0	0	0	0	0	36.24644976	0	121.2485398	0	0	#DIV/0!	0	0	0	0	0	0	0	0	0	69.6245001	0	#DIV/0!	#DIV/0!	0
NODE_33632_length_3839_cov_19.025106	STRG.140252	238.1081532	0	0	0	1051.274553	0	163.0154138	0	0	0	0	0	110.2396896	0	0	0	0	0	45.3066645	0	7.737691125	0	0	0	0	0	0	0	0	0	#DIV/0!	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!	0
NODE_33640_length_3838_cov_22.399418	STRG.140275	185.0855465	206.2230906	299.2712743	0	0	0	0	200.6588842	0	435.1187429	70.35183394	160.8770758	317.577146	0	0	0	0	0	48.02808655	74.59365648	0	0	435.8679798	#DIV/0!	0	139.156779	0	0	#DIV/0!	0	#DIV/0!	309.3854403	#DIV/0!	0	0	0	#DIV/0!	0	0	0	465.7401954	0	#DIV/0!	0	0
NODE_33752_length_3831_cov_17.885064	STRG.140475	363.4178744	629.7026598	511.3998243	623.4307837	352.5906287	997.0541397	269.6855216	554.8985551	424.1455003	823.1204925	233.8389267	363.4689736	317.1131894	546.4618975	393.6363598	505.9179135	1003.794613	285.4848515	273.6971211	385.3582463	120.0349989	106.1730173	361.2247099	#DIV/0!	#DIV/0!	710.8594506	0	0	0	#DIV/0!	98.78784208	#DIV/0!	619.9184089	#DIV/0!	685.136809	#DIV/0!	365.4079942	600.5323981	309.211071	#DIV/0!	0	#DIV/0!	365.2806633	#DIV/0!	#DIV/0!
NODE_33791_length_3828_cov_137.413199	STRG.140560	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	41.34063398	#DIV/0!	54.98482742	0	0	0	#DIV/0!	#DIV/0!	39.35405882	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!
NODE_33870_length_3822_cov_12.392089	STRG.140709	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	147.7049545	0	51.42432937	#DIV/0!	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	1088.16434	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_33959_length_3814_cov_8.209364	STRG.140878	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	1647.272658	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	891.7351745	#DIV/0!	1167.502937	#DIV/0!	#DIV/0!	0	232.6546288	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!
NODE_34077_length_3805_cov_51.743200	STRG.141064	0	0	#DIV/0!	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!	38.70479909	0	29.99279186	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	109.9157324	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_34156_length_3800_cov_4.524700	STRG.141210	0	0	921.4532935	0	#DIV/0!	0	255.9654415	600.7915257	0	0	0	#DIV/0!	0	0	348.1711147	959.6598786	0	0	0	#DIV/0!	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!
NODE_34348_length_3786_cov_13.791477	STRG.141554	529.8282244	#DIV/0!	1071.643785	#DIV/0!	330.5426142	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	83.33047657	#DIV/0!	0	0	0	#DIV/0!	3392.241934	668.4463849	0	1624.032945	0	272.6330003	#DIV/0!	2633.631767	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	981.0269612	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	913.4478196	1578.745656	1136.937169	#DIV/0!	#DIV/0!	#DIV/0!	1061.900201	#DIV/0!	#DIV/0!	#DIV/0!
NODE_34488_length_3774_cov_20.291476	STRG.141823	#DIV/0!	#DIV/0!	2423.119676	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	589.799621	0	0	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	1496.745392	#DIV/0!
NODE_34608_length_3765_cov_7.377628	STRG.142014	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	446.7817067	784.3473672	#DIV/0!	1005.314461	#DIV/0!	721.9578782	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	967.7798501	#DIV/0!	322.8955101	1052.566828	0	1250.151483	1092.113195	#DIV/0!	0	0	0	0	0	1798.797474	0	352.0392572	445.1031314	#DIV/0!	303.6009169	1291.445538	1057.050872	0	#DIV/0!
NODE_3467_length_13844_cov_5.153021	STRG.41456	0	#DIV/0!	1313.152285	1509.770018	0	#DIV/0!	1300.350588	583.6256077	117.2308651	#DIV/0!	0	#DIV/0!	0	0	#DIV/0!	1460.246979	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	2144.408821	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0	1087.476953	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
